date, value
2006-02-08 00:00:00, 90.43
2006-02-09 00:00:00, 90.29
2006-02-10 00:00:00, 90.55
2006-02-13 00:00:00, 90.54
2006-02-14 00:00:00, 90.54
2006-02-15 00:00:00, 90.72
2006-02-16 00:00:00, 90.73
2006-02-17 00:00:00, 90.64
2006-02-20 00:00:00, 90.42
2006-02-21 00:00:00, 90.55
2006-02-22 00:00:00, 90.67
2006-02-23 00:00:00, 90.39
2006-02-24 00:00:00, 90.61
2006-02-27 00:00:00, 90.63
2006-02-28 00:00:00, 90.11
2006-03-01 00:00:00, 90.22
2006-03-02 00:00:00, 89.56
2006-03-03 00:00:00, 89.66
2006-03-06 00:00:00, 89.89
2006-03-07 00:00:00, 90.77
2006-03-08 00:00:00, 90.62
2006-03-09 00:00:00, 90.75
2006-03-10 00:00:00, 90.85
2006-03-13 00:00:00, 90.54
2006-03-14 00:00:00, 90.0
2006-03-15 00:00:00, 89.7
2006-03-16 00:00:00, 89.07
2006-03-17 00:00:00, 88.92
2006-03-20 00:00:00, 89.13
2006-03-21 00:00:00, 89.62
2006-03-22 00:00:00, 89.72
2006-03-23 00:00:00, 90.46
2006-03-24 00:00:00, 90.07
2006-03-27 00:00:00, 90.07
2006-03-28 00:00:00, 90.25
2006-03-29 00:00:00, 90.21
2006-03-30 00:00:00, 89.39
2006-03-31 00:00:00, 89.73
2006-04-03 00:00:00, 89.63
2006-04-04 00:00:00, 88.83
2006-04-05 00:00:00, 88.63
2006-04-06 00:00:00, 88.96
2006-04-07 00:00:00, 89.69
2006-04-10 00:00:00, 89.65
2006-04-11 00:00:00, 89.44
2006-04-12 00:00:00, 89.62
2006-04-13 00:00:00, 89.59
2006-04-17 00:00:00, 88.64
2006-04-18 00:00:00, 88.24
2006-04-19 00:00:00, 87.79
2006-04-20 00:00:00, 88.25
2006-04-21 00:00:00, 88.05
2006-04-24 00:00:00, 87.45
2006-04-25 00:00:00, 87.32
2006-04-26 00:00:00, 87.22
2006-04-27 00:00:00, 86.63
2006-04-28 00:00:00, 86.11
2006-05-01 00:00:00, 85.97
2006-05-02 00:00:00, 85.79
2006-05-03 00:00:00, 85.84
2006-05-04 00:00:00, 85.36
2006-05-05 00:00:00, 85.14
2006-05-08 00:00:00, 85.23
2006-05-09 00:00:00, 84.83
2006-05-10 00:00:00, 84.5
2006-05-11 00:00:00, 84.27
2006-05-12 00:00:00, 83.91
2006-05-15 00:00:00, 84.54
2006-05-16 00:00:00, 84.17
2006-05-17 00:00:00, 84.85
2006-05-18 00:00:00, 84.51
2006-05-19 00:00:00, 84.88
2006-05-22 00:00:00, 84.35
2006-05-23 00:00:00, 84.35
2006-05-24 00:00:00, 84.95
2006-05-25 00:00:00, 84.71
2006-05-26 00:00:00, 85.16
2006-05-29 00:00:00, 85.05
2006-05-30 00:00:00, 84.28
2006-05-31 00:00:00, 84.72
2006-06-01 00:00:00, 84.79
2006-06-02 00:00:00, 84.04
2006-06-05 00:00:00, 84.14
2006-06-06 00:00:00, 84.73
2006-06-07 00:00:00, 84.99
2006-06-08 00:00:00, 85.84
2006-06-09 00:00:00, 85.72
2006-06-12 00:00:00, 85.85
2006-06-13 00:00:00, 86.48
2006-06-14 00:00:00, 86.14
2006-06-15 00:00:00, 86.02
2006-06-16 00:00:00, 85.94
2006-06-19 00:00:00, 86.32
2006-06-20 00:00:00, 86.18
2006-06-21 00:00:00, 85.78
2006-06-22 00:00:00, 86.39
2006-06-23 00:00:00, 86.88
2006-06-26 00:00:00, 86.49
2006-06-27 00:00:00, 86.47
2006-06-28 00:00:00, 86.63
2006-06-29 00:00:00, 85.92
2006-06-30 00:00:00, 85.16
2006-07-03 00:00:00, 85.19
2006-07-04 00:00:00, 85.15
2006-07-05 00:00:00, 85.6
2006-07-06 00:00:00, 85.35
2006-07-07 00:00:00, 85.01
2006-07-10 00:00:00, 85.5
2006-07-11 00:00:00, 85.36
2006-07-12 00:00:00, 85.91
2006-07-13 00:00:00, 85.84
2006-07-14 00:00:00, 86.1
2006-07-17 00:00:00, 87.02
2006-07-18 00:00:00, 87.01
2006-07-19 00:00:00, 86.52
2006-07-20 00:00:00, 86.22
2006-07-21 00:00:00, 85.93
2006-07-24 00:00:00, 86.34
2006-07-25 00:00:00, 86.64
2006-07-26 00:00:00, 85.86
2006-07-27 00:00:00, 85.84
2006-07-28 00:00:00, 85.38
2006-07-31 00:00:00, 85.3
2006-08-01 00:00:00, 85.01
2006-08-02 00:00:00, 85.18
2006-08-03 00:00:00, 85.04
2006-08-04 00:00:00, 84.58
2006-08-07 00:00:00, 84.74
2006-08-08 00:00:00, 84.83
2006-08-09 00:00:00, 84.71
2006-08-10 00:00:00, 85.12
2006-08-11 00:00:00, 85.49
2006-08-14 00:00:00, 85.67
2006-08-15 00:00:00, 85.22
2006-08-16 00:00:00, 84.88
2006-08-17 00:00:00, 85.04
2006-08-18 00:00:00, 85.09
2006-08-21 00:00:00, 84.63
2006-08-22 00:00:00, 85.17
2006-08-23 00:00:00, 85.13
2006-08-24 00:00:00, 85.28
2006-08-25 00:00:00, 85.38
2006-08-28 00:00:00, 85.26
2006-08-29 00:00:00, 84.96
2006-08-30 00:00:00, 84.97
2006-08-31 00:00:00, 85.05
2006-09-01 00:00:00, 84.92
2006-09-04 00:00:00, 84.68
2006-09-05 00:00:00, 85.0
2006-09-06 00:00:00, 85.1
2006-09-07 00:00:00, 85.53
2006-09-08 00:00:00, 85.95
2006-09-11 00:00:00, 85.92
2006-09-12 00:00:00, 85.92
2006-09-13 00:00:00, 85.86
2006-09-14 00:00:00, 85.66
2006-09-15 00:00:00, 85.98
2006-09-18 00:00:00, 85.81
2006-09-19 00:00:00, 85.94
2006-09-20 00:00:00, 85.81
2006-09-21 00:00:00, 85.2
2006-09-22 00:00:00, 85.16
2006-09-25 00:00:00, 85.38
2006-09-26 00:00:00, 85.63
2006-09-27 00:00:00, 85.69
2006-09-28 00:00:00, 85.77
2006-09-29 00:00:00, 86.03
2006-10-02 00:00:00, 85.6
2006-10-03 00:00:00, 85.71
2006-10-04 00:00:00, 85.84
2006-10-05 00:00:00, 85.92
2006-10-06 00:00:00, 86.5
2006-10-09 00:00:00, 86.55
2006-10-10 00:00:00, 87.02
2006-10-11 00:00:00, 87.12
2006-10-12 00:00:00, 86.92
2006-10-13 00:00:00, 87.12
2006-10-16 00:00:00, 87.0
2006-10-17 00:00:00, 86.87
2006-10-18 00:00:00, 86.88
2006-10-19 00:00:00, 86.24
2006-10-20 00:00:00, 86.27
2006-10-23 00:00:00, 86.71
2006-10-24 00:00:00, 86.7
2006-10-25 00:00:00, 86.38
2006-10-26 00:00:00, 85.89
2006-10-27 00:00:00, 85.56
2006-10-30 00:00:00, 85.59
2006-10-31 00:00:00, 85.32
2006-11-01 00:00:00, 85.42
2006-11-02 00:00:00, 85.34
2006-11-03 00:00:00, 85.71
2006-11-06 00:00:00, 85.75
2006-11-07 00:00:00, 85.43
2006-11-08 00:00:00, 85.41
2006-11-09 00:00:00, 85.18
2006-11-10 00:00:00, 85.07
2006-11-13 00:00:00, 85.37
2006-11-14 00:00:00, 85.3
2006-11-15 00:00:00, 85.33
2006-11-16 00:00:00, 85.49
2006-11-17 00:00:00, 85.31
2006-11-20 00:00:00, 85.42
2006-11-21 00:00:00, 85.24
2006-11-22 00:00:00, 84.53
2006-11-23 00:00:00, 84.46
2006-11-24 00:00:00, 83.66
2006-11-27 00:00:00, 83.5
2006-11-28 00:00:00, 83.13
2006-11-29 00:00:00, 83.49
2006-11-30 00:00:00, 82.95
2006-12-01 00:00:00, 82.48
2006-12-04 00:00:00, 82.43
2006-12-05 00:00:00, 82.51
2006-12-06 00:00:00, 82.74
2006-12-07 00:00:00, 82.76
2006-12-08 00:00:00, 83.29
2006-12-11 00:00:00, 83.18
2006-12-12 00:00:00, 82.94
2006-12-13 00:00:00, 83.32
2006-12-14 00:00:00, 83.7
2006-12-15 00:00:00, 84.04
2006-12-18 00:00:00, 84.0
2006-12-19 00:00:00, 83.45
2006-12-20 00:00:00, 83.55
2006-12-21 00:00:00, 83.59
2006-12-22 00:00:00, 83.81
2006-12-26 00:00:00, 84.06
2006-12-27 00:00:00, 83.97
2006-12-28 00:00:00, 83.82
2006-12-29 00:00:00, 83.65
2007-01-02 00:00:00, 83.27
2007-01-03 00:00:00, 83.92
2007-01-04 00:00:00, 84.34
2007-01-05 00:00:00, 84.64
2007-01-08 00:00:00, 84.57
2007-01-09 00:00:00, 84.75
2007-01-10 00:00:00, 85.07
2007-01-11 00:00:00, 85.28
2007-01-12 00:00:00, 85.02
2007-01-15 00:00:00, 84.94
2007-01-16 00:00:00, 85.06
2007-01-17 00:00:00, 84.94
2007-01-18 00:00:00, 84.91
2007-01-19 00:00:00, 84.86
2007-01-22 00:00:00, 85.04
2007-01-23 00:00:00, 84.67
2007-01-24 00:00:00, 84.93
2007-01-25 00:00:00, 85.11
2007-01-26 00:00:00, 85.23
2007-01-29 00:00:00, 85.09
2007-01-30 00:00:00, 84.99
2007-01-31 00:00:00, 84.6
2007-02-01 00:00:00, 84.64
2007-02-02 00:00:00, 84.96
2007-02-05 00:00:00, 85.08
2007-02-06 00:00:00, 84.77
2007-02-07 00:00:00, 84.71
2007-02-08 00:00:00, 84.69
2007-02-09 00:00:00, 84.88
2007-02-12 00:00:00, 85.12
2007-02-13 00:00:00, 84.69
2007-02-14 00:00:00, 84.18
2007-02-15 00:00:00, 84.05
2007-02-16 00:00:00, 84.06
2007-02-19 00:00:00, 84.02
2007-02-20 00:00:00, 84.18
2007-02-21 00:00:00, 84.22
2007-02-22 00:00:00, 84.34
2007-02-23 00:00:00, 84.05
2007-02-26 00:00:00, 83.93
2007-02-27 00:00:00, 83.46
2007-02-28 00:00:00, 83.57
2007-03-01 00:00:00, 83.77
2007-03-02 00:00:00, 83.74
2007-03-05 00:00:00, 84.17
2007-03-06 00:00:00, 84.04
2007-03-07 00:00:00, 83.78
2007-03-08 00:00:00, 84.13
2007-03-09 00:00:00, 84.25
2007-03-12 00:00:00, 83.88
2007-03-13 00:00:00, 83.71
2007-03-14 00:00:00, 83.64
2007-03-15 00:00:00, 83.65
2007-03-16 00:00:00, 83.19
2007-03-19 00:00:00, 83.35
2007-03-20 00:00:00, 83.07
2007-03-21 00:00:00, 82.77
2007-03-22 00:00:00, 83.09
2007-03-23 00:00:00, 83.28
2007-03-26 00:00:00, 83.08
2007-03-27 00:00:00, 83.01
2007-03-28 00:00:00, 83.03
2007-03-29 00:00:00, 83.09
2007-03-30 00:00:00, 82.93
2007-04-02 00:00:00, 82.87
2007-04-03 00:00:00, 83.15
2007-04-04 00:00:00, 82.96
2007-04-05 00:00:00, 82.677
2007-04-06 00:00:00, 82.992
2007-04-09 00:00:00, 83.098
2007-04-10 00:00:00, 82.704
2007-04-11 00:00:00, 82.671
2007-04-12 00:00:00, 82.369
2007-04-13 00:00:00, 82.129
2007-04-16 00:00:00, 82.073
2007-04-17 00:00:00, 81.831
2007-04-18 00:00:00, 81.743
2007-04-19 00:00:00, 81.644
2007-04-20 00:00:00, 81.643
2007-04-23 00:00:00, 81.738
2007-04-24 00:00:00, 81.546
2007-04-25 00:00:00, 81.428
2007-04-26 00:00:00, 81.75
2007-04-27 00:00:00, 81.529
2007-04-30 00:00:00, 81.447
2007-05-01 00:00:00, 81.595
2007-05-02 00:00:00, 81.767
2007-05-03 00:00:00, 81.949
2007-05-04 00:00:00, 81.741
2007-05-07 00:00:00, 81.676
2007-05-08 00:00:00, 81.939
2007-05-09 00:00:00, 82.016
2007-05-10 00:00:00, 82.292
2007-05-11 00:00:00, 82.116
2007-05-14 00:00:00, 82.066
2007-05-15 00:00:00, 81.755
2007-05-16 00:00:00, 82.163
2007-05-17 00:00:00, 82.318
2007-05-18 00:00:00, 82.197
2007-05-21 00:00:00, 82.364
2007-05-22 00:00:00, 82.386
2007-05-23 00:00:00, 82.31
2007-05-24 00:00:00, 82.406
2007-05-25 00:00:00, 82.331
2007-05-28 00:00:00, 82.332
2007-05-29 00:00:00, 82.31
2007-05-30 00:00:00, 82.433
2007-05-31 00:00:00, 82.301
2007-06-01 00:00:00, 82.322
2007-06-04 00:00:00, 82.058
2007-06-05 00:00:00, 81.89
2007-06-06 00:00:00, 81.897
2007-06-07 00:00:00, 82.294
2007-06-08 00:00:00, 82.691
2007-06-11 00:00:00, 82.712
2007-06-12 00:00:00, 82.891
2007-06-13 00:00:00, 83.035
2007-06-14 00:00:00, 83.128
2007-06-15 00:00:00, 82.851
2007-06-18 00:00:00, 82.715
2007-06-19 00:00:00, 82.544
2007-06-20 00:00:00, 82.518
2007-06-21 00:00:00, 82.731
2007-06-22 00:00:00, 82.336
2007-06-25 00:00:00, 82.325
2007-06-26 00:00:00, 82.295
2007-06-27 00:00:00, 82.316
2007-06-28 00:00:00, 82.333
2007-06-29 00:00:00, 81.92
2007-07-02 00:00:00, 81.395
2007-07-03 00:00:00, 81.486
2007-07-04 00:00:00, 81.433
2007-07-05 00:00:00, 81.538
2007-07-06 00:00:00, 81.465
2007-07-09 00:00:00, 81.433
2007-07-10 00:00:00, 80.86
2007-07-11 00:00:00, 80.73
2007-07-12 00:00:00, 80.635
2007-07-13 00:00:00, 80.576
2007-07-16 00:00:00, 80.522
2007-07-17 00:00:00, 80.54
2007-07-18 00:00:00, 80.424
2007-07-19 00:00:00, 80.419
2007-07-20 00:00:00, 80.288
2007-07-23 00:00:00, 80.354
2007-07-24 00:00:00, 80.077
2007-07-25 00:00:00, 80.652
2007-07-26 00:00:00, 80.453
2007-07-27 00:00:00, 80.946
2007-07-30 00:00:00, 80.849
2007-07-31 00:00:00, 80.77
2007-08-01 00:00:00, 80.872
2007-08-02 00:00:00, 80.713
2007-08-03 00:00:00, 80.177
2007-08-06 00:00:00, 80.255
2007-08-07 00:00:00, 80.479
2007-08-08 00:00:00, 80.343
2007-08-09 00:00:00, 80.744
2007-08-10 00:00:00, 80.679
2007-08-13 00:00:00, 81.048
2007-08-14 00:00:00, 81.489
2007-08-15 00:00:00, 81.822
2007-08-16 00:00:00, 81.729
2007-08-17 00:00:00, 81.426
2007-08-20 00:00:00, 81.4
2007-08-21 00:00:00, 81.492
2007-08-22 00:00:00, 81.249
2007-08-23 00:00:00, 81.145
2007-08-24 00:00:00, 80.667
2007-08-27 00:00:00, 80.739
2007-08-28 00:00:00, 80.756
2007-08-29 00:00:00, 80.7
2007-08-30 00:00:00, 80.794
2007-08-31 00:00:00, 80.791
2007-09-03 00:00:00, 80.814
2007-09-04 00:00:00, 80.88
2007-09-05 00:00:00, 80.622
2007-09-06 00:00:00, 80.472
2007-09-07 00:00:00, 79.959
2007-09-10 00:00:00, 79.816
2007-09-11 00:00:00, 79.704
2007-09-12 00:00:00, 79.365
2007-09-13 00:00:00, 79.513
2007-09-14 00:00:00, 79.617
2007-09-17 00:00:00, 79.72
2007-09-18 00:00:00, 79.209
2007-09-19 00:00:00, 79.3
2007-09-20 00:00:00, 78.582
2007-09-21 00:00:00, 78.597
2007-09-24 00:00:00, 78.527
2007-09-25 00:00:00, 78.313
2007-09-26 00:00:00, 78.493
2007-09-27 00:00:00, 78.338
2007-09-28 00:00:00, 77.719
2007-10-01 00:00:00, 77.904
2007-10-02 00:00:00, 78.303
2007-10-03 00:00:00, 78.573
2007-10-04 00:00:00, 78.481
2007-10-05 00:00:00, 78.308
2007-10-08 00:00:00, 78.672
2007-10-09 00:00:00, 78.526
2007-10-10 00:00:00, 78.375
2007-10-11 00:00:00, 78.078
2007-10-12 00:00:00, 78.224
2007-10-15 00:00:00, 78.088
2007-10-16 00:00:00, 78.251
2007-10-17 00:00:00, 78.12
2007-10-18 00:00:00, 77.59
2007-10-19 00:00:00, 77.407
2007-10-22 00:00:00, 78.06
2007-10-23 00:00:00, 77.589
2007-10-24 00:00:00, 77.546
2007-10-25 00:00:00, 77.278
2007-10-26 00:00:00, 77.027
2007-10-29 00:00:00, 76.837
2007-10-30 00:00:00, 76.773
2007-10-31 00:00:00, 76.479
2007-11-01 00:00:00, 76.594
2007-11-02 00:00:00, 76.337
2007-11-05 00:00:00, 76.425
2007-11-06 00:00:00, 76.04
2007-11-07 00:00:00, 75.412
2007-11-08 00:00:00, 75.456
2007-11-09 00:00:00, 75.4
2007-11-12 00:00:00, 75.902
2007-11-13 00:00:00, 75.881
2007-11-14 00:00:00, 75.814
2007-11-15 00:00:00, 76.069
2007-11-16 00:00:00, 75.827
2007-11-19 00:00:00, 75.78
2007-11-20 00:00:00, 75.205
2007-11-21 00:00:00, 75.073
2007-11-22 00:00:00, 75.051
2007-11-23 00:00:00, 75.053
2007-11-26 00:00:00, 74.859
2007-11-27 00:00:00, 75.096
2007-11-28 00:00:00, 75.076
2007-11-29 00:00:00, 75.588
2007-11-30 00:00:00, 76.147
2007-12-03 00:00:00, 75.935
2007-12-04 00:00:00, 75.694
2007-12-05 00:00:00, 76.413
2007-12-06 00:00:00, 76.383
2007-12-07 00:00:00, 76.288
2007-12-10 00:00:00, 76.062
2007-12-11 00:00:00, 76.222
2007-12-12 00:00:00, 76.144
2007-12-13 00:00:00, 76.562
2007-12-14 00:00:00, 77.436
2007-12-17 00:00:00, 77.401
2007-12-18 00:00:00, 77.412
2007-12-19 00:00:00, 77.587
2007-12-20 00:00:00, 77.794
2007-12-21 00:00:00, 77.721
2007-12-24 00:00:00, 77.572
2007-12-25 00:00:00, 77.597
2007-12-26 00:00:00, 77.15
2007-12-27 00:00:00, 76.607
2007-12-28 00:00:00, 76.218
2007-12-31 00:00:00, 76.695
2008-01-01 00:00:00, 76.648
2008-01-02 00:00:00, 75.972
2008-01-03 00:00:00, 75.889
2008-01-04 00:00:00, 75.793
2008-01-07 00:00:00, 76.174
2008-01-08 00:00:00, 76.111
2008-01-09 00:00:00, 76.419
2008-01-10 00:00:00, 75.934
2008-01-11 00:00:00, 75.978
2008-01-14 00:00:00, 75.613
2008-01-15 00:00:00, 75.574
2008-01-16 00:00:00, 76.258
2008-01-17 00:00:00, 76.174
2008-01-18 00:00:00, 76.383
2008-01-21 00:00:00, 76.866
2008-01-22 00:00:00, 76.346
2008-01-23 00:00:00, 76.401
2008-01-24 00:00:00, 75.692
2008-01-25 00:00:00, 75.973
2008-01-28 00:00:00, 75.579
2008-01-29 00:00:00, 75.545
2008-01-30 00:00:00, 75.032
2008-01-31 00:00:00, 75.178
2008-02-01 00:00:00, 75.445
2008-02-04 00:00:00, 75.37
2008-02-05 00:00:00, 76.116
2008-02-06 00:00:00, 76.141
2008-02-07 00:00:00, 76.938
2008-02-08 00:00:00, 76.67
2008-02-11 00:00:00, 76.584
2008-02-12 00:00:00, 76.315
2008-02-13 00:00:00, 76.399
2008-02-14 00:00:00, 76.155
2008-02-15 00:00:00, 76.101
2008-02-18 00:00:00, 76.257
2008-02-19 00:00:00, 75.998
2008-02-20 00:00:00, 76.116
2008-02-21 00:00:00, 75.601
2008-02-22 00:00:00, 75.52
2008-02-25 00:00:00, 75.529
2008-02-26 00:00:00, 74.763
2008-02-27 00:00:00, 74.213
2008-02-28 00:00:00, 73.721
2008-02-29 00:00:00, 73.714
2008-03-03 00:00:00, 73.704
2008-03-04 00:00:00, 73.664
2008-03-05 00:00:00, 73.479
2008-03-06 00:00:00, 73.001
2008-03-07 00:00:00, 73.027
2008-03-10 00:00:00, 72.993
2008-03-11 00:00:00, 73.277
2008-03-12 00:00:00, 72.404
2008-03-13 00:00:00, 72.072
2008-03-14 00:00:00, 71.657
2008-03-17 00:00:00, 71.459
2008-03-18 00:00:00, 71.571
2008-03-19 00:00:00, 72.144
2008-03-20 00:00:00, 72.747
2008-03-21 00:00:00, 72.709
2008-03-24 00:00:00, 72.949
2008-03-25 00:00:00, 72.276
2008-03-26 00:00:00, 71.506
2008-03-27 00:00:00, 71.66
2008-03-28 00:00:00, 71.678
2008-03-31 00:00:00, 71.802
2008-04-01 00:00:00, 72.563
2008-04-02 00:00:00, 72.259
2008-04-03 00:00:00, 72.217
2008-04-04 00:00:00, 72.021
2008-04-07 00:00:00, 72.202
2008-04-08 00:00:00, 72.232
2008-04-09 00:00:00, 71.833
2008-04-10 00:00:00, 72.117
2008-04-11 00:00:00, 71.808
2008-04-14 00:00:00, 71.875
2008-04-15 00:00:00, 72.023
2008-04-16 00:00:00, 71.408
2008-04-17 00:00:00, 71.68
2008-04-18 00:00:00, 72.012
2008-04-21 00:00:00, 71.647
2008-04-22 00:00:00, 71.329
2008-04-23 00:00:00, 71.819
2008-04-24 00:00:00, 72.535
2008-04-25 00:00:00, 72.79
2008-04-28 00:00:00, 72.504
2008-04-29 00:00:00, 72.895
2008-04-30 00:00:00, 72.509
2008-05-01 00:00:00, 73.275
2008-05-02 00:00:00, 73.5
2008-05-05 00:00:00, 73.19
2008-05-06 00:00:00, 72.999
2008-05-07 00:00:00, 73.514
2008-05-08 00:00:00, 73.477
2008-05-09 00:00:00, 73.05
2008-05-12 00:00:00, 72.947
2008-05-13 00:00:00, 73.273
2008-05-14 00:00:00, 73.399
2008-05-15 00:00:00, 73.35
2008-05-16 00:00:00, 72.844
2008-05-19 00:00:00, 73.045
2008-05-20 00:00:00, 72.405
2008-05-21 00:00:00, 71.938
2008-05-22 00:00:00, 71.899
2008-05-23 00:00:00, 71.888
2008-05-26 00:00:00, 71.99
2008-05-27 00:00:00, 72.338
2008-05-28 00:00:00, 72.547
2008-05-29 00:00:00, 73.023
2008-05-30 00:00:00, 72.879
2008-06-02 00:00:00, 72.929
2008-06-03 00:00:00, 73.24
2008-06-04 00:00:00, 73.424
2008-06-05 00:00:00, 73.038
2008-06-06 00:00:00, 72.39
2008-06-09 00:00:00, 72.854
2008-06-10 00:00:00, 73.696
2008-06-11 00:00:00, 73.209
2008-06-12 00:00:00, 73.859
2008-06-13 00:00:00, 74.146
2008-06-16 00:00:00, 73.61
2008-06-17 00:00:00, 73.514
2008-06-18 00:00:00, 73.44
2008-06-19 00:00:00, 73.483
2008-06-20 00:00:00, 73.03
2008-06-23 00:00:00, 73.434
2008-06-24 00:00:00, 73.241
2008-06-25 00:00:00, 72.933
2008-06-26 00:00:00, 72.487
2008-06-27 00:00:00, 72.36
2008-06-30 00:00:00, 72.463
2008-07-01 00:00:00, 72.369
2008-07-02 00:00:00, 72.029
2008-07-03 00:00:00, 72.742
2008-07-04 00:00:00, 72.731
2008-07-07 00:00:00, 72.67
2008-07-08 00:00:00, 73.012
2008-07-09 00:00:00, 72.58
2008-07-10 00:00:00, 72.493
2008-07-11 00:00:00, 72.096
2008-07-14 00:00:00, 71.915
2008-07-15 00:00:00, 71.872
2008-07-16 00:00:00, 72.064
2008-07-17 00:00:00, 72.242
2008-07-18 00:00:00, 72.189
2008-07-21 00:00:00, 71.99
2008-07-22 00:00:00, 72.446
2008-07-23 00:00:00, 72.811
2008-07-24 00:00:00, 72.933
2008-07-25 00:00:00, 72.86
2008-07-28 00:00:00, 72.649
2008-07-29 00:00:00, 73.309
2008-07-30 00:00:00, 73.322
2008-07-31 00:00:00, 73.227
2008-08-01 00:00:00, 73.424
2008-08-04 00:00:00, 73.462
2008-08-05 00:00:00, 73.881
2008-08-06 00:00:00, 74.244
2008-08-07 00:00:00, 74.547
2008-08-08 00:00:00, 75.845
2008-08-11 00:00:00, 76.125
2008-08-12 00:00:00, 76.152
2008-08-13 00:00:00, 76.208
2008-08-14 00:00:00, 76.669
2008-08-15 00:00:00, 77.18
2008-08-18 00:00:00, 77.117
2008-08-19 00:00:00, 76.839
2008-08-20 00:00:00, 76.958
2008-08-21 00:00:00, 76.196
2008-08-22 00:00:00, 76.805
2008-08-25 00:00:00, 76.793
2008-08-26 00:00:00, 77.251
2008-08-27 00:00:00, 77.051
2008-08-28 00:00:00, 77.151
2008-08-29 00:00:00, 77.381
2008-09-01 00:00:00, 77.644
2008-09-02 00:00:00, 78.061
2008-09-03 00:00:00, 78.087
2008-09-04 00:00:00, 78.61
2008-09-05 00:00:00, 78.932
2008-09-08 00:00:00, 79.589
2008-09-09 00:00:00, 79.247
2008-09-10 00:00:00, 79.845
2008-09-11 00:00:00, 80.146
2008-09-12 00:00:00, 78.966
2008-09-15 00:00:00, 78.909
2008-09-16 00:00:00, 79.068
2008-09-17 00:00:00, 78.095
2008-09-18 00:00:00, 78.019
2008-09-19 00:00:00, 77.68
2008-09-22 00:00:00, 76.151
2008-09-23 00:00:00, 76.468
2008-09-24 00:00:00, 76.788
2008-09-25 00:00:00, 76.994
2008-09-26 00:00:00, 76.953
2008-09-29 00:00:00, 77.471
2008-09-30 00:00:00, 79.448
2008-10-01 00:00:00, 79.463
2008-10-02 00:00:00, 80.439
2008-10-03 00:00:00, 80.313
2008-10-06 00:00:00, 81.675
2008-10-07 00:00:00, 80.973
2008-10-08 00:00:00, 80.913
2008-10-09 00:00:00, 81.163
2008-10-10 00:00:00, 82.997
2008-10-13 00:00:00, 81.876
2008-10-14 00:00:00, 81.363
2008-10-15 00:00:00, 82.05
2008-10-16 00:00:00, 82.455
2008-10-17 00:00:00, 82.413
2008-10-20 00:00:00, 83.1
2008-10-21 00:00:00, 83.99
2008-10-22 00:00:00, 85.37
2008-10-23 00:00:00, 85.36
2008-10-24 00:00:00, 86.44
2008-10-27 00:00:00, 86.934
2008-10-28 00:00:00, 87.028
2008-10-29 00:00:00, 85.071
2008-10-30 00:00:00, 84.556
2008-10-31 00:00:00, 85.633
2008-11-03 00:00:00, 86.354
2008-11-04 00:00:00, 84.784
2008-11-05 00:00:00, 84.606
2008-11-06 00:00:00, 85.893
2008-11-07 00:00:00, 85.907
2008-11-10 00:00:00, 85.912
2008-11-11 00:00:00, 87.075
2008-11-12 00:00:00, 87.47
2008-11-13 00:00:00, 86.938
2008-11-14 00:00:00, 86.365
2008-11-17 00:00:00, 86.807
2008-11-18 00:00:00, 87.372
2008-11-19 00:00:00, 87.312
2008-11-20 00:00:00, 87.969
2008-11-21 00:00:00, 88.191
2008-11-24 00:00:00, 86.081
2008-11-25 00:00:00, 85.0
2008-11-26 00:00:00, 85.667
2008-11-27 00:00:00, 85.567
2008-11-28 00:00:00, 86.517
2008-12-01 00:00:00, 86.724
2008-12-02 00:00:00, 86.702
2008-12-03 00:00:00, 87.03
2008-12-04 00:00:00, 86.444
2008-12-05 00:00:00, 87.121
2008-12-08 00:00:00, 85.56
2008-12-09 00:00:00, 85.837
2008-12-10 00:00:00, 85.484
2008-12-11 00:00:00, 83.834
2008-12-12 00:00:00, 83.644
2008-12-15 00:00:00, 82.27
2008-12-16 00:00:00, 80.683
2008-12-17 00:00:00, 78.908
2008-12-18 00:00:00, 79.467
2008-12-19 00:00:00, 81.298
2008-12-22 00:00:00, 81.093
2008-12-23 00:00:00, 81.241
2008-12-24 00:00:00, 81.214
2008-12-26 00:00:00, 80.892
2008-12-29 00:00:00, 80.685
2008-12-30 00:00:00, 80.899
2008-12-31 00:00:00, 81.308
2009-01-02 00:00:00, 81.839
2009-01-05 00:00:00, 82.637
2009-01-06 00:00:00, 82.85
2009-01-07 00:00:00, 82.275
2009-01-08 00:00:00, 81.536
2009-01-09 00:00:00, 82.663
2009-01-12 00:00:00, 83.019
2009-01-13 00:00:00, 84.265
2009-01-14 00:00:00, 84.419
2009-01-15 00:00:00, 84.44
2009-01-16 00:00:00, 84.212
2009-01-19 00:00:00, 84.722
2009-01-20 00:00:00, 86.216
2009-01-21 00:00:00, 85.817
2009-01-22 00:00:00, 85.52
2009-01-23 00:00:00, 85.608
2009-01-26 00:00:00, 84.727
2009-01-27 00:00:00, 84.426
2009-01-28 00:00:00, 84.672
2009-01-29 00:00:00, 85.277
2009-01-30 00:00:00, 85.999
2009-02-02 00:00:00, 86.073
2009-02-03 00:00:00, 85.05
2009-02-04 00:00:00, 85.702
2009-02-05 00:00:00, 86.057
