china_gdp_yoy_forecast,coffee_inventory,coffee_nearby,coffee_total_consumption_usda,colombia_coffee_exports,crude_nearby,non_commercial_net_position,sugar_nearby,vix_index, value,CHN_NGDP_RPCH,CHN_PCPI,CHN_PPPEX,COL_NGDP_RPCH,COL_PCPI,COL_PPPEX,COL_TMG_RPCH,COL_TXG_RPCH,USA_NGDP_RPCH,USA_PCPI,USA_PPPEX,USA_TMG_RPCH,USA_TXG_RPCH
,2753790.0,126.1,141526.0,672394.0,107.23,-10587.0,16.34,12.66,81.945,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2752745.0,121.25,141526.0,672394.0,105.39,-10587.0,16.14,13.18,82.291,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2751494.0,124.8,141526.0,672394.0,105.49,-10587.0,16.39,12.97,81.97,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2755400.0,122.25,141526.0,672394.0,104.7,-10587.0,16.47,12.72,81.657,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2755150.0,121.15,141526.0,672394.0,104.55,-10587.0,16.92,13.39,81.663,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2756615.0,120.3,141526.0,672394.0,103.08,-9426.0,16.93,13.39,81.829,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2752124.0,118.6,141526.0,784436.0,105.03,-9426.0,16.97,13.45,81.452,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2750262.0,115.6,141526.0,784436.0,107.89,-9426.0,16.83,12.94,82.336,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2752769.0,118.25,141526.0,784436.0,106.94,-9426.0,16.79,11.98,81.908,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2754567.0,119.65,141526.0,784436.0,106.56,-9426.0,16.56,11.84,81.875,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2762056.0,117.9,141526.0,784436.0,105.3,-16376.0,16.55,12.72,81.603,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2767077.0,121.05,141526.0,784436.0,104.37,-16376.0,16.78,12.98,81.287,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2767102.0,122.05,141526.0,784436.0,103.4,-16376.0,16.82,12.73,80.977,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2765502.0,122.9,141526.0,784436.0,105.97,-16376.0,16.98,13.41,81.126,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2769032.0,123.45,141526.0,784436.0,106.11,-16376.0,17.16,12.81,81.333,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2771434.0,120.6,141526.0,784436.0,106.83,-13876.0,17.25,12.31,81.768,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2770334.0,122.65,141526.0,784436.0,106.85,-13876.0,17.25,13.04,81.711,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2772809.0,121.85,141526.0,784436.0,107.33,-13876.0,17.19,14.73,81.181,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2779133.0,120.5,141526.0,784436.0,107.46,-13876.0,16.94,14.37,81.257,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2786883.0,119.25,141526.0,784436.0,107.1,-13876.0,16.53,15.1,81.226,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2794201.0,114.95,141526.0,784436.0,104.96,-14133.0,16.47,14.91,80.906,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2793856.0,113.5,141526.0,784436.0,103.85,-14133.0,16.32,15.94,81.213,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2793581.0,113.2,141526.0,784436.0,105.03,-14133.0,16.28,14.76,81.488,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2799141.0,113.05,141526.0,784436.0,106.42,-14133.0,16.47,13.98,81.361,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2800736.0,114.05,141526.0,784436.0,105.92,-14133.0,16.61,14.99,81.407,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2802206.0,113.15,141526.0,784436.0,109.01,-19114.0,16.46,16.77,81.166,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2800675.0,114.6,141526.0,784436.0,110.1,-19114.0,16.44,16.49,81.431,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2803385.0,113.15,141526.0,784436.0,108.8,-19114.0,16.37,16.81,81.948,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2790469.0,112.1,141526.0,784436.0,107.65,-19114.0,16.34,17.01,82.087,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2790469.0,112.1,141526.0,930723.0,107.65,-19114.0,16.34,17.01,82.087,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2791664.0,112.8,141526.0,930723.0,108.54,-19098.0,16.47,16.61,82.361,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2784016.0,112.55,141526.0,930723.0,107.23,-19098.0,16.38,15.88,82.169,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2784881.0,112.55,141526.0,930723.0,108.37,-19098.0,16.51,15.77,82.633,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2784323.0,113.95,141526.0,930723.0,110.53,-19098.0,16.79,15.85,82.146,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2784913.0,113.85,141526.0,930723.0,109.52,-19098.0,17.01,15.63,81.793,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2782127.0,112.35,141526.0,930723.0,107.39,-19879.0,17.18,14.53,81.821,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2785547.0,116.45,141526.0,930723.0,107.56,-19879.0,17.17,13.82,81.518,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2783547.0,116.25,141526.0,930723.0,108.6,-19879.0,17.18,14.29,81.489,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2782797.0,115.55,141526.0,930723.0,108.21,-19879.0,17.09,14.16,81.452,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2782985.0,114.8,141526.0,930723.0,106.59,-19879.0,16.94,14.38,81.295,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2781263.0,111.05,141526.0,930723.0,105.42,-21112.0,16.79,14.53,81.143,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2777426.0,111.3,141526.0,930723.0,108.07,-21112.0,16.89,13.59,80.237,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2776605.0,115.8,141526.0,930723.0,106.39,-21112.0,17.17,13.16,80.372,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2777245.0,114.65,141526.0,930723.0,104.67,-21112.0,17.18,13.12,80.431,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2777930.0,117.05,141526.0,930723.0,103.59,-21112.0,17.25,14.31,80.449,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2776641.0,117.85,141526.0,930723.0,103.13,-19274.0,17.42,14.08,80.563,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2778352.0,117.25,141526.0,930723.0,102.66,-19274.0,17.62,14.01,80.334,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2778157.0,115.65,141526.0,930723.0,103.03,-19274.0,17.51,14.06,80.523,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2774978.0,113.7,141526.0,930723.0,102.87,-19274.0,16.87,15.46,80.287,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2767969.0,113.7,141526.0,674089.0,102.33,-19274.0,17.48,16.6,80.221,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2766479.0,114.1,141526.0,674089.0,102.04,-19609.0,18.32,15.54,80.141,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2766479.0,114.45,141526.0,674089.0,104.1,-19609.0,18.51,16.6,79.9,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2765786.0,115.35,141526.0,674089.0,103.31,-19609.0,18.52,17.67,79.749,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2764786.0,114.4,141526.0,674089.0,103.84,-19609.0,18.48,16.74,80.122,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2761042.0,114.5,141526.0,674089.0,103.03,-19609.0,18.59,19.41,79.941,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2760292.0,115.05,141526.0,674089.0,103.49,-18316.0,18.62,20.34,80.06,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2758607.0,115.25,141526.0,674089.0,101.61,-18316.0,18.59,19.6,80.376,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2758032.0,114.4,141526.0,674089.0,103.01,-18316.0,18.72,16.48,80.417,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2758940.0,116.7,141526.0,674089.0,102.02,-18316.0,18.93,15.72,80.362,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2757690.0,117.0,141526.0,674089.0,102.41,-18316.0,19.05,16.07,80.263,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2752284.0,116.45,141526.0,674089.0,101.21,-13666.0,18.7,18.66,80.482,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2752284.0,115.85,141526.0,674089.0,102.29,-13666.0,19.01,14.71,80.47,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2752284.0,114.7,141526.0,674089.0,100.67,-13666.0,19.0,13.48,79.649,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2748599.0,114.65,141526.0,674089.0,100.81,-13666.0,19.5,13.04,79.654,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2747336.0,112.7,141526.0,674089.0,99.22,-13666.0,19.42,13.16,79.695,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2742977.0,111.95,141526.0,674089.0,97.8,-18238.0,19.45,13.33,79.23,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2738616.0,110.55,141526.0,674089.0,96.86,-18238.0,19.28,13.42,79.264,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2732741.0,110.3,141526.0,674089.0,97.11,-18238.0,18.97,13.2,79.185,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2727399.0,109.1,141526.0,674089.0,97.85,-18238.0,19.03,13.09,79.194,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2726574.0,107.55,141526.0,674089.0,98.68,-18238.0,18.91,13.31,79.246,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2725799.0,106.95,141526.0,674089.0,98.2,-23180.0,18.45,13.41,79.607,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2711651.0,106.85,141526.0,674089.0,96.77,-23180.0,18.32,13.65,79.777,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2712325.0,105.4,141526.0,880188.0,96.38,-23180.0,18.32,13.75,80.195,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2715535.0,105.55,141526.0,880188.0,94.61,-23180.0,18.25,13.28,80.716,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2711465.0,103.7,141526.0,880188.0,94.62,-23180.0,18.32,12.93,80.553,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2710424.0,103.45,141526.0,880188.0,93.37,-26596.0,18.26,13.27,80.706,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2709198.0,101.5,141526.0,880188.0,94.8,-26596.0,18.1,12.67,80.483,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2708923.0,103.95,141526.0,880188.0,94.2,-26596.0,18.04,13.91,80.845,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2710062.0,104.05,141526.0,880188.0,94.6,-26596.0,18.08,12.9,81.303,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2703951.0,103.25,141526.0,880188.0,95.14,-26596.0,17.97,12.53,81.091,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2704600.0,105.8,141526.0,880188.0,93.04,-23696.0,17.87,12.82,81.192,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2704490.0,103.05,141526.0,880188.0,93.88,-23696.0,17.8,12.52,80.926,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2701910.0,102.6,141526.0,880188.0,93.76,-23696.0,17.64,12.37,81.023,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2697213.0,105.75,141526.0,880188.0,93.84,-23696.0,17.55,12.19,80.849,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2694318.0,105.75,141526.0,880188.0,93.03,-23696.0,17.75,13.1,80.825,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2693193.0,104.65,141526.0,880188.0,93.34,-19001.0,17.65,13.39,80.704,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2692618.0,107.35,141526.0,880188.0,93.33,-19001.0,17.6,13.4,81.112,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2691318.0,110.45,141526.0,880188.0,95.44,-19001.0,17.51,12.66,81.073,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2687969.0,107.1,141526.0,880188.0,94.84,-19001.0,17.4,12.26,80.708,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2687969.0,108.1,141526.0,880188.0,94.09,-19001.0,17.32,12.79,80.92,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2687829.0,108.15,141526.0,880188.0,93.68,-16694.0,17.3,12.81,80.611,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2685098.0,107.6,141526.0,880188.0,92.3,-16694.0,17.22,12.98,80.722,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2681129.0,110.25,141526.0,880188.0,92.72,-16694.0,17.15,13.7,80.68,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2681129.0,110.25,141526.0,1050509.0,92.72,-16694.0,17.15,13.7,80.68,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2675966.0,109.4,141526.0,1050509.0,93.82,-16694.0,16.97,14.23,80.925,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2673444.0,109.55,141526.0,1050509.0,96.04,-14108.0,16.81,14.55,80.591,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2672444.0,107.8,141526.0,1050509.0,97.2,-14108.0,16.68,14.7,80.619,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2671849.0,105.4,141526.0,1050509.0,97.38,-14108.0,16.69,15.08,80.235,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2669667.0,105.8,141526.0,1050509.0,97.65,-14108.0,16.59,13.79,80.315,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2669347.0,105.5,141526.0,1050509.0,97.34,-14108.0,16.55,13.49,80.134,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2664870.0,109.65,141526.0,1050509.0,98.51,-15247.0,16.62,13.91,79.966,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2665468.0,109.1,141526.0,1050509.0,97.44,-15247.0,16.51,15.42,79.894,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2664918.0,110.7,141526.0,1050509.0,97.5,-15247.0,16.3,15.54,80.206,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2667848.0,114.5,141526.0,1050509.0,96.6,-15247.0,16.27,15.76,80.214,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2669031.0,114.7,141526.0,1050509.0,97.48,-15247.0,16.27,16.03,80.074,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2668681.0,113.55,141526.0,1050509.0,97.22,-7936.0,15.96,16.21,80.061,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2668981.0,115.1,141526.0,1050509.0,97.8,-7936.0,15.89,13.8,80.105,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2675606.0,113.75,141526.0,1050509.0,98.77,-7936.0,16.15,14.15,80.63,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2690351.0,115.3,141526.0,1050509.0,99.32,-7936.0,16.45,13.79,80.575,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2698697.0,115.85,141526.0,1050509.0,98.91,-7936.0,16.23,13.04,80.447,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2698697.0,114.75,141526.0,1050509.0,99.22,-2986.0,16.21,12.48,80.536,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2708362.0,115.45,141526.0,1050509.0,99.55,-2986.0,16.29,12.33,80.484,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2713491.0,116.35,141526.0,1050509.0,100.32,-2986.0,16.43,12.46,80.392,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2715751.0,114.7,141526.0,1050509.0,99.29,-2986.0,16.38,13.56,80.0,7.848,94.086,3.561,3.913,77.632,1203.585,8.992,4.789,2.281,229.586,1.0,2.65,3.95
,2709306.0,110.7,142139.0,1002154.0,98.42,-3970.0,16.41,13.72,80.035,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2709056.0,111.4,142139.0,1002154.0,95.44,-3970.0,16.29,14.23,80.63,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2704832.0,116.35,142139.0,1002154.0,93.96,-3970.0,16.08,13.76,80.791,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2702778.0,121.0,142139.0,1002154.0,93.43,-3970.0,16.08,13.55,80.652,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2701803.0,117.25,142139.0,1002154.0,93.67,1185.0,16.06,12.92,80.833,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2701803.0,120.9,142139.0,1002154.0,92.33,1185.0,15.74,12.87,81.022,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2703813.0,119.35,142139.0,1002154.0,91.66,1185.0,15.48,12.89,81.005,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2692683.0,120.65,142139.0,1002154.0,92.72,1185.0,15.57,12.14,80.658,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2688086.0,119.85,142139.0,1002154.0,91.8,1185.0,15.6,13.28,80.513,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2680986.0,119.2,142139.0,1002154.0,92.59,4843.0,15.49,12.28,80.662,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2684114.0,117.2,142139.0,1002154.0,94.17,4843.0,15.23,12.28,81.027,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2683839.0,118.35,142139.0,1002154.0,93.96,4843.0,15.45,12.53,80.91,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2682514.0,117.15,142139.0,1002154.0,94.37,4843.0,15.22,12.44,81.225,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2682264.0,117.15,142139.0,1002154.0,94.37,4843.0,15.22,12.44,81.225,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2678749.0,116.2,142139.0,1002154.0,94.99,2338.0,15.22,12.87,81.098,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2680099.0,114.85,142139.0,1002154.0,96.73,2338.0,15.03,12.84,81.167,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2677391.0,115.2,142139.0,1002154.0,97.32,2338.0,15.04,13.77,80.438,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2679319.0,114.4,142139.0,1002154.0,96.64,2338.0,15.11,18.14,80.458,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2678569.0,113.85,142139.0,1002154.0,95.72,2338.0,14.8,17.42,80.524,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2677569.0,114.65,142139.0,1002154.0,97.41,-917.0,15.02,15.8,80.568,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2672388.0,117.1,142139.0,1002154.0,97.36,-917.0,14.74,17.35,80.505,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2668999.0,120.0,142139.0,1002154.0,98.23,-917.0,14.99,17.29,81.085,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2658628.0,125.2,142139.0,967898.0,97.49,-917.0,15.55,18.41,81.311,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2662968.0,135.95,142139.0,967898.0,96.43,-917.0,15.74,21.44,81.009,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2644492.0,136.25,142139.0,967898.0,97.19,12942.0,16.06,19.11,81.121,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2643722.0,143.1,142139.0,967898.0,97.38,12942.0,16.1,19.95,81.036,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2637683.0,135.75,142139.0,967898.0,97.84,12942.0,15.85,17.23,80.906,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2639683.0,135.7,142139.0,967898.0,99.88,12942.0,15.73,15.29,80.691,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2641755.0,136.2,142139.0,967898.0,100.06,12942.0,15.64,15.26,80.642,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
